Sample	gene	contig	perc_ID	perc_query_length	start	stop
KPN1067	IS1351_IS3_IS407	4	91.47	100	325953	327146
KPN1067	oqxa	4	99.4	100	317980	316805
KPN1067	ISEcl10_IS3_IS407	4	92.96	100	325953	327146
KPN119	oqxa	3	99.4	100	424869	423694
KPN119	ISEam1_IS3_IS51	3	91.1	97.72357724	430790	429590
KPN119	oqxa	3	99.4	100	424869	423694
KPN119	ISEc14_IS3_IS51	3	97.17	94.64988198	430790	429588
KPN119	oqxa	3	99.4	100	424869	423694
KPN119	ISEc15_IS3_IS51	3	80.96	100.3252033	430790	429561
KPN119	oqxa	3	99.4	100	424869	423694
KPN119	ISEc24_IS3_IS51	3	80.97	99.10569106	430776	429561
KPN1288	oqxa	4	99.4	100	318004	316829
KPN1288	IS1351_IS3_IS407	4	91.47	100	325977	327170
KPN1288	oqxa	4	99.4	100	318004	316829
KPN1288	ISEcl10_IS3_IS407	4	92.96	100	325977	327170
KPN130	oqxa	5	99.4	100	318741	317566
KPN130	IS1351_IS3_IS407	5	91.47	100	326714	327907
KPN130	oqxa	5	99.4	100	318741	317566
KPN130	ISEcl10_IS3_IS407	5	92.96	100	326714	327907
KPN1552	oqxa	3	99.4	100	424864	423689
KPN1552	ISEam1_IS3_IS51	3	91.1	97.72357724	430785	429585
KPN1552	oqxa	3	99.4	100	424864	423689
KPN1552	ISEc14_IS3_IS51	3	97.17	94.64988198	430785	429583
KPN1552	oqxa	3	99.4	100	424864	423689
KPN1552	ISEc15_IS3_IS51	3	80.96	100.3252033	430785	429556
KPN1552	oqxa	3	99.4	100	424864	423689
KPN1552	ISEc24_IS3_IS51	3	80.97	99.10569106	430771	429556
KPN1635	oqxa	3	99.4	100	36980	38155
KPN1635	ISEam1_IS3_IS51	3	90.77	98.61788618	31059	32270
KPN1635	oqxa	3	99.4	100	36980	38155
KPN1635	ISEc14_IS3_IS51	3	96.86	95.35798584	31059	32270
KPN1635	oqxa	3	99.4	100	36980	38155
KPN1635	ISEc15_IS3_IS51	3	80.88	100.3252033	31059	32288
KPN1635	oqxa	3	99.4	100	36980	38155
KPN1635	ISEc24_IS3_IS51	3	80.92	99.26829268	31073	32288
KPN1637	oqxa	4	99.23	100	426327	425152
KPN1637	ISEhe3_IS3_IS51	4	95.37	100.081367	435259	434031
KPN1651	oqxa	6	99.4	100	36981	38156
KPN1651	ISEam1_IS3_IS51	6	90.77	98.61788618	31059	32270
KPN1651	oqxa	6	99.4	100	36981	38156
KPN1651	ISEc14_IS3_IS51	6	96.86	95.35798584	31059	32270
KPN1651	oqxa	6	99.4	100	36981	38156
KPN1651	ISEc15_IS3_IS51	6	80.88	100.3252033	31059	32288
KPN1651	oqxa	6	99.4	100	36981	38156
KPN1651	ISEc24_IS3_IS51	6	80.92	99.26829268	31073	32288
KPN1682	oqxa	23	99.32	100	39448	38273
KPN1682	IS1230B_IS3_IS3	23	95.88	101.2841091	43722	42464
KPN1682	oqxa	23	99.32	100	39448	38273
KPN1682	IS3_IS3_IS3	23	82.57	100.7949126	43722	42464
KPN1682	oqxa	23	99.32	100	39448	38273
KPN1682	IS3F_IS3_IS3	23	82.6	100.9538951	43722	42464
KPN1682	oqxa	23	99.32	100	39448	38273
KPN1682	IS3H_IS3_IS3	23	80.9	100.8723236	43722	42464
KPN1682	oqxa	23	99.32	100	39448	38273
KPN1682	ISEal1_IS3_IS3	23	82.67	101.5261044	43722	42464
KPN1682	oqxa	23	99.32	100	39448	38273
KPN1682	ISEc16_IS3_IS3	23	81.24	101.5273312	43722	42464
KPN1682	oqxa	23	99.32	100	39448	38273
KPN1682	ISEc17_IS3_IS3	23	82.62	100.63593	43722	42464
KPN1682	oqxa	23	99.32	100	39448	38273
KPN1682	ISPeat2_IS3_IS3	23	81.09	101.607717	43722	42464
KPN1682	oqxa	23	99.32	100	39448	38273
KPN1682	ISSty2_IS3_IS3	23	96.51	100.1588562	43722	42464
KPN1745	oqxa	6	99.4	100	42126	43301
KPN1745	IS1351_IS3_IS407	6	91.47	100	34153	32960
KPN1745	oqxa	6	99.4	100	42126	43301
KPN1745	ISEcl10_IS3_IS407	6	92.96	100	34153	32960
KPN1790	oqxa	4	99.32	100	39224	40399
KPN1790	IS1351_IS3_IS407	4	92.29	100	32539	33744
KPN1790	oqxa	4	99.32	100	39224	40399
KPN1790	ISEcl10_IS3_IS407	4	94.61	100	32539	33744
KPN1802	oqxa	5	99.4	100	348717	347542
KPN1802	ISEhe3_IS3_IS51	5	93.82	100.081367	352658	351430
KPN1848	oqxa	12	93.71	100	97440	96265
KPN1848	ISEch12_IS3_IS407	12	88.52	100	106009	104799
KPN1848	oqxa	12	93.71	100	97440	96265
KPN1848	ISKpn54_IS3_IS407	12	98.35	100	106009	104799
KPN1858	oqxa	6	94.13	100	347272	346097
KPN1858	ISErsp1_IS481_unknown	6	88.09	100	355381	356581
KPN1877	oqxa	22	99.4	100	42126	43301
KPN1877	IS1351_IS3_IS407	22	91.47	100	34153	32960
KPN1877	oqxa	22	99.4	100	42126	43301
KPN1877	ISEcl10_IS3_IS407	22	92.96	100	34153	32960
KPN1879	oqxa	3	99.4	100	385226	384051
KPN1879	IS1351_IS3_IS407	3	91.47	100	393199	394392
KPN1879	oqxa	3	99.4	100	385226	384051
KPN1879	ISEcl10_IS3_IS407	3	92.96	100	393199	394392
KPN1887	oqxa	2	99.66	100	36395	37570
KPN1887	ISEch12_IS3_IS407	2	90.59	100	27213	28423
KPN1887	oqxa	2	99.66	100	36395	37570
KPN1887	ISKpn54_IS3_IS407	2	95.13	100	27213	28423
KPN1897	oqxa	14	99.32	100	75076	73901
KPN1897	ISEam1_IS3_IS51	14	90.6	98.61788618	80996	79785
KPN1897	oqxa	14	99.32	100	75076	73901
KPN1897	ISEc14_IS3_IS51	14	96.49	98.58379229	81036	79785
KPN1897	oqxa	14	99.32	100	75076	73901
KPN1897	ISEc15_IS3_IS51	14	80.96	100.3252033	80996	79767
KPN1897	oqxa	14	99.32	100	75076	73901
KPN1897	ISEc24_IS3_IS51	14	81.08	99.26829268	80982	79767
KPN1905	oqxa	3	99.23	100	426327	425152
KPN1905	ISEhe3_IS3_IS51	3	95.37	100.081367	435259	434031
KPN1912	oqxa	4	99.23	100	401919	400744
KPN1912	ISEch12_IS3_IS407	4	88.69	100	410490	409281
KPN1912	oqxa	4	99.23	100	401919	400744
KPN1912	ISKpn54_IS3_IS407	4	98.43	100	410490	409281
KPN1913	oqxa	4	99.23	100	401919	400744
KPN1913	ISEch12_IS3_IS407	4	88.69	100	410490	409281
KPN1913	oqxa	4	99.23	100	401919	400744
KPN1913	ISKpn54_IS3_IS407	4	98.43	100	410490	409281
KPN1915	oqxa	29	99.23	100	31547	30372
KPN1915	IS102_IS5_IS903	29	96.59	100	34797	35853
KPN1915	oqxa	29	99.23	100	31547	30372
KPN1915	IS903_IS5_IS903	29	96.4	100	34797	35853
KPN1915	oqxa	29	99.23	100	31547	30372
KPN1915	IS903B_IS5_IS903	29	97.26	100	34797	35853
KPN1915	oqxa	29	99.23	100	31547	30372
KPN1915	ISPan1_IS5_IS903	29	87.81	100.1893939	34797	35853
KPN1917	oqxa	3	99.49	100	37325	38500
KPN1917	ISEch12_IS3_IS407	3	90.67	100	29490	28281
KPN1917	oqxa	3	99.49	100	37325	38500
KPN1917	ISKpn54_IS3_IS407	3	95.79	100	29490	28281
KPN1923	oqxa	3	99.23	100	426266	425091
KPN1923	ISEhe3_IS3_IS51	3	95.37	100.081367	435198	433970
KPN1934	oqxa	2	99.49	100	506422	505247
KPN1934	IS1351_IS3_IS407	2	92.29	100	513107	511902
KPN1934	oqxa	2	99.49	100	506422	505247
KPN1934	ISEcl10_IS3_IS407	2	94.61	100	513107	511902
KPN1936	oqxa	2	99.23	100	35772	36947
KPN1936	ISEch12_IS3_IS407	2	88.77	100	27141	28350
KPN1936	oqxa	2	99.23	100	35772	36947
KPN1936	ISKpn54_IS3_IS407	2	98.51	100	27141	28350
KPN1938	oqxa	2	99.32	100	78680	79855
KPN1938	IS1230B_IS3_IS3	2	95.88	101.2841091	74406	75664
KPN1938	oqxa	2	99.32	100	78680	79855
KPN1938	IS3_IS3_IS3	2	82.57	100.7949126	74406	75664
KPN1938	oqxa	2	99.32	100	78680	79855
KPN1938	IS3F_IS3_IS3	2	82.6	100.9538951	74406	75664
KPN1938	oqxa	2	99.32	100	78680	79855
KPN1938	IS3H_IS3_IS3	2	80.9	100.8723236	74406	75664
KPN1938	oqxa	2	99.32	100	78680	79855
KPN1938	ISEal1_IS3_IS3	2	82.67	101.5261044	74406	75664
KPN1938	oqxa	2	99.32	100	78680	79855
KPN1938	ISEc16_IS3_IS3	2	81.24	101.5273312	74406	75664
KPN1938	oqxa	2	99.32	100	78680	79855
KPN1938	ISEc17_IS3_IS3	2	82.62	100.63593	74406	75664
KPN1938	oqxa	2	99.32	100	78680	79855
KPN1938	ISPeat2_IS3_IS3	2	81.09	101.607717	74406	75664
KPN1938	oqxa	2	99.32	100	78680	79855
KPN1938	ISSty2_IS3_IS3	2	96.51	100.1588562	74406	75664
KPN1956	oqxa	5	99.91	100	36987	38162
KPN1956	ISEam1_IS3_IS51	5	91.01	97.72357724	31067	32267
KPN1956	oqxa	5	99.91	100	36987	38162
KPN1956	ISEc14_IS3_IS51	5	97.09	94.64988198	31067	32269
KPN1956	oqxa	5	99.91	100	36987	38162
KPN1956	ISEc15_IS3_IS51	5	80.88	100.3252033	31067	32296
KPN1956	oqxa	5	99.91	100	36987	38162
KPN1956	ISEc24_IS3_IS51	5	80.89	99.10569106	31081	32296
KPN1957	oqxa	5	99.91	100	36987	38162
KPN1957	ISEam1_IS3_IS51	5	91.01	97.72357724	31067	32267
KPN1957	oqxa	5	99.91	100	36987	38162
KPN1957	ISEc14_IS3_IS51	5	97.09	94.64988198	31067	32269
KPN1957	oqxa	5	99.91	100	36987	38162
KPN1957	ISEc15_IS3_IS51	5	80.88	100.3252033	31067	32296
KPN1957	oqxa	5	99.91	100	36987	38162
KPN1957	ISEc24_IS3_IS51	5	80.89	99.10569106	31081	32296
KPN2004	oqxa	3	99.57	100	383652	382477
KPN2004	IS1351_IS3_IS407	3	92.21	100	391626	392832
KPN2004	oqxa	3	99.57	100	383652	382477
KPN2004	ISEcl10_IS3_IS407	3	93.79	100	391626	392832
KPN2007	oqxa	3	99.23	100	426266	425091
KPN2007	ISEhe3_IS3_IS51	3	95.37	100.081367	435198	433970
KPN2008	oqxa	2	99.23	100	42040	43215
KPN2008	ISEhe3_IS3_IS51	2	95.37	100.081367	33108	34336
KPN2012	oqxa	5	99.49	100	429337	428162
KPN2012	IS1351_IS3_IS407	5	92.29	100	436022	434817
KPN2012	oqxa	5	99.49	100	429337	428162
KPN2012	ISEcl10_IS3_IS407	5	94.61	100	436022	434817
KPN2015	oqxa	4	99.4	100	385226	384051
KPN2015	IS1351_IS3_IS407	4	91.47	100	393199	394392
KPN2015	oqxa	4	99.4	100	385226	384051
KPN2015	ISEcl10_IS3_IS407	4	92.96	100	393199	394392
KPN2022	oqxa	3	99.57	100	400905	399730
KPN2022	ISEhe3_IS3_IS51	3	87.32	100.081367	406961	408189
KPN2025	oqxa	6	99.49	100	389426	388251
KPN2025	ISEch12_IS3_IS407	6	89.02	100	395283	396493
KPN2025	oqxa	6	99.49	100	389426	388251
KPN2025	ISKpn54_IS3_IS407	6	98.84	100	395283	396493
KPN2029	oqxa	19	99.06	100	43183	44358
KPN2029	IS1400_IS3_IS407	19	83.72	98.75724938	37806	36617
KPN2034	oqxa	4	99.23	100	35740	36915
KPN2034	ISEch12_IS3_IS407	4	88.69	100	27169	28378
KPN2034	oqxa	4	99.23	100	35740	36915
KPN2034	ISKpn54_IS3_IS407	4	98.43	100	27169	28378
KPN2064	oqxa	4	99.4	100	390635	389460
KPN2064	IS1351_IS3_IS407	4	91.47	100	398608	399801
KPN2064	oqxa	4	99.4	100	390635	389460
KPN2064	ISEcl10_IS3_IS407	4	92.96	100	398608	399801
KPN2072	oqxa	2	99.06	100	383551	382376
KPN2072	IS1400_IS3_IS407	2	83.72	98.75724938	388874	390063
KPN2090	oqxa	6	99.32	100	219891	218716
KPN2090	IS1230B_IS3_IS3	6	95.88	101.2841091	224165	222907
KPN2090	oqxa	6	99.32	100	219891	218716
KPN2090	IS3_IS3_IS3	6	82.57	100.7949126	224165	222907
KPN2090	oqxa	6	99.32	100	219891	218716
KPN2090	IS3F_IS3_IS3	6	82.6	100.9538951	224165	222907
KPN2090	oqxa	6	99.32	100	219891	218716
KPN2090	IS3H_IS3_IS3	6	80.9	100.8723236	224165	222907
KPN2090	oqxa	6	99.32	100	219891	218716
KPN2090	ISEal1_IS3_IS3	6	82.67	101.5261044	224165	222907
KPN2090	oqxa	6	99.32	100	219891	218716
KPN2090	ISEc16_IS3_IS3	6	81.24	101.5273312	224165	222907
KPN2090	oqxa	6	99.32	100	219891	218716
KPN2090	ISEc17_IS3_IS3	6	82.62	100.63593	224165	222907
KPN2090	oqxa	6	99.32	100	219891	218716
KPN2090	ISPeat2_IS3_IS3	6	81.09	101.607717	224165	222907
KPN2090	oqxa	6	99.32	100	219891	218716
KPN2090	ISSty2_IS3_IS3	6	96.51	100.1588562	224165	222907
KPN2121	oqxa	5	99.32	100	397858	396683
KPN2121	IS102_IS5_IS903	5	94.13	100	406344	407400
KPN2121	oqxa	5	99.32	100	397858	396683
KPN2121	IS1230B_IS3_IS3	5	95.88	101.2841091	402132	400874
KPN2121	oqxa	5	99.32	100	397858	396683
KPN2121	IS3_IS3_IS3	5	82.57	100.7949126	402132	400874
KPN2121	oqxa	5	99.32	100	397858	396683
KPN2121	IS3F_IS3_IS3	5	82.6	100.9538951	402132	400874
KPN2121	oqxa	5	99.32	100	397858	396683
KPN2121	IS3H_IS3_IS3	5	80.9	100.8723236	402132	400874
KPN2121	oqxa	5	99.32	100	397858	396683
KPN2121	IS903_IS5_IS903	5	94.7	100	406344	407400
KPN2121	oqxa	5	99.32	100	397858	396683
KPN2121	IS903B_IS5_IS903	5	95.18	100	406344	407400
KPN2121	oqxa	5	99.32	100	397858	396683
KPN2121	ISEal1_IS3_IS3	5	82.67	101.5261044	402132	400874
KPN2121	oqxa	5	99.32	100	397858	396683
KPN2121	ISEc16_IS3_IS3	5	81.24	101.5273312	402132	400874
KPN2121	oqxa	5	99.32	100	397858	396683
KPN2121	ISEc17_IS3_IS3	5	82.62	100.63593	402132	400874
KPN2121	oqxa	5	99.32	100	397858	396683
KPN2121	ISPan1_IS5_IS903	5	87.8	100.094697	406344	407400
KPN2121	oqxa	5	99.32	100	397858	396683
KPN2121	ISPeat2_IS3_IS3	5	81.09	101.607717	402132	400874
KPN2121	oqxa	5	99.32	100	397858	396683
KPN2121	ISSty2_IS3_IS3	5	96.51	100.1588562	402132	400874
KPN2130	oqxa	5	99.4	100	12622	13797
KPN2130	IS1351_IS3_IS407	5	91.47	100	4649	3456
KPN2130	oqxa	5	99.4	100	12622	13797
KPN2130	ISEcl10_IS3_IS407	5	92.96	100	4649	3456
KPN2137	oqxa	3	99.15	100	35731	36906
KPN2137	ISEch12_IS3_IS407	3	88.69	100	27139	28348
KPN2137	oqxa	3	99.15	100	35731	36906
KPN2137	ISKpn54_IS3_IS407	3	98.43	100	27139	28348
KPN2140	oqxa	4	99.57	100	7592	8767
KPN2140	ISEhe3_IS3_IS51	4	87.32	100.081367	1536	308
KPN2152	oqxa	22	99.4	100	30567	29392
KPN2152	IS1230B_IS3_IS3	22	95.8	101.2841091	34841	33583
KPN2152	oqxa	22	99.4	100	30567	29392
KPN2152	IS3_IS3_IS3	22	82.49	100.7949126	34841	33583
KPN2152	oqxa	22	99.4	100	30567	29392
KPN2152	IS3F_IS3_IS3	22	82.61	101.0333863	34841	33583
KPN2152	oqxa	22	99.4	100	30567	29392
KPN2152	IS3H_IS3_IS3	22	80.82	100.8723236	34841	33583
KPN2152	oqxa	22	99.4	100	30567	29392
KPN2152	ISEal1_IS3_IS3	22	82.59	101.5261044	34841	33583
KPN2152	oqxa	22	99.4	100	30567	29392
KPN2152	ISEc16_IS3_IS3	22	81.16	101.5273312	34841	33583
KPN2152	oqxa	22	99.4	100	30567	29392
KPN2152	ISEc17_IS3_IS3	22	82.54	100.63593	34841	33583
KPN2152	oqxa	22	99.4	100	30567	29392
KPN2152	ISPeat2_IS3_IS3	22	81.01	101.607717	34841	33583
KPN2152	oqxa	22	99.4	100	30567	29392
KPN2152	ISSty2_IS3_IS3	22	96.43	100.1588562	34841	33583
KPN2164	oqxa	2	99.49	100	39224	40399
KPN2164	IS1351_IS3_IS407	2	92.29	100	32539	33744
KPN2164	oqxa	2	99.49	100	39224	40399
KPN2164	ISEcl10_IS3_IS407	2	94.61	100	32539	33744
KPN2174	oqxa	9	99.4	100	164971	163796
KPN2174	IS1230B_IS3_IS3	9	95.88	101.2841091	169245	167987
KPN2174	oqxa	9	99.4	100	164971	163796
KPN2174	IS3_IS3_IS3	9	82.57	100.7949126	169245	167987
KPN2174	oqxa	9	99.4	100	164971	163796
KPN2174	IS3F_IS3_IS3	9	82.6	100.9538951	169245	167987
KPN2174	oqxa	9	99.4	100	164971	163796
KPN2174	IS3H_IS3_IS3	9	80.9	100.8723236	169245	167987
KPN2174	oqxa	9	99.4	100	164971	163796
KPN2174	ISEal1_IS3_IS3	9	82.67	101.5261044	169245	167987
KPN2174	oqxa	9	99.4	100	164971	163796
KPN2174	ISEc16_IS3_IS3	9	81.24	101.5273312	169245	167987
KPN2174	oqxa	9	99.4	100	164971	163796
KPN2174	ISEc17_IS3_IS3	9	82.62	100.63593	169245	167987
KPN2174	oqxa	9	99.4	100	164971	163796
KPN2174	ISPeat2_IS3_IS3	9	81.09	101.607717	169245	167987
KPN2174	oqxa	9	99.4	100	164971	163796
KPN2174	ISSty2_IS3_IS3	9	96.51	100.1588562	169245	167987
KPN2186	oqxa	19	99.32	100	54468	53293
KPN2186	IS1351_IS3_IS407	19	92.29	100	62442	63648
KPN2186	oqxa	19	99.32	100	54468	53293
KPN2186	ISEcl10_IS3_IS407	19	93.87	100	62442	63648
KPN2190	oqxa	4	99.32	100	340650	339475
KPN2190	IS1351_IS3_IS407	4	92.29	100	348624	349830
KPN2190	oqxa	4	99.32	100	340650	339475
KPN2190	ISEcl10_IS3_IS407	4	93.87	100	348624	349830
KPN2191	oqxa	20	99.4	100	54075	55250
KPN2191	IS1230B_IS3_IS3	20	95.8	101.2841091	49801	51059
KPN2191	oqxa	20	99.4	100	54075	55250
KPN2191	IS3_IS3_IS3	20	82.49	100.7949126	49801	51059
KPN2191	oqxa	20	99.4	100	54075	55250
KPN2191	IS3F_IS3_IS3	20	82.61	101.0333863	49801	51059
KPN2191	oqxa	20	99.4	100	54075	55250
KPN2191	IS3H_IS3_IS3	20	80.82	100.8723236	49801	51059
KPN2191	oqxa	20	99.4	100	54075	55250
KPN2191	ISEal1_IS3_IS3	20	82.59	101.5261044	49801	51059
KPN2191	oqxa	20	99.4	100	54075	55250
KPN2191	ISEc16_IS3_IS3	20	81.16	101.5273312	49801	51059
KPN2191	oqxa	20	99.4	100	54075	55250
KPN2191	ISEc17_IS3_IS3	20	82.54	100.63593	49801	51059
KPN2191	oqxa	20	99.4	100	54075	55250
KPN2191	ISPeat2_IS3_IS3	20	81.01	101.607717	49801	51059
KPN2191	oqxa	20	99.4	100	54075	55250
KPN2191	ISSty2_IS3_IS3	20	96.43	100.1588562	49801	51059
KPN2202	oqxa	3	98.64	100	42126	43292
KPN2202	IS1351_IS3_IS407	3	91.47	100	34153	32960
KPN2202	oqxa	3	98.64	100	42126	43292
KPN2202	ISEcl10_IS3_IS407	3	92.96	100	34153	32960
KPN2216	oqxa	15	99.4	100	81212	80037
KPN2216	ISEam1_IS3_IS51	15	90.77	98.61788618	87133	85922
KPN2216	oqxa	15	99.4	100	81212	80037
KPN2216	ISEc14_IS3_IS51	15	96.86	95.35798584	87133	85922
KPN2216	oqxa	15	99.4	100	81212	80037
KPN2216	ISEc15_IS3_IS51	15	80.88	100.3252033	87133	85904
KPN2216	oqxa	15	99.4	100	81212	80037
KPN2216	ISEc24_IS3_IS51	15	80.92	99.26829268	87119	85904
KPN2224	oqxa	4	99.49	100	448011	446836
KPN2224	IS1351_IS3_IS407	4	92.29	100	454696	453491
KPN2224	oqxa	4	99.49	100	448011	446836
KPN2224	ISEcl10_IS3_IS407	4	94.61	100	454696	453491
KPN2230	oqxa	2	99.23	100	426327	425152
KPN2230	ISEhe3_IS3_IS51	2	95.37	100.081367	435259	434031
KPN2236	oqxa	28	99.49	100	10508	11683
KPN2236	IS2_IS3_IS2	28	96.02	100	1331	1
KPN2236	oqxa	28	99.49	100	10508	11683
KPN2236	ISEc27_IS3_IS2	28	86.23	100.0757002	1326	8
KPN2236	oqxa	28	99.49	100	10508	11683
KPN2236	ISEc36_IS3_IS2	28	81.09	100.0757002	1326	8
KPN2247	oqxa	5	99.4	100	42126	43301
KPN2247	IS1351_IS3_IS407	5	91.47	100	34153	32960
KPN2247	oqxa	5	99.4	100	42126	43301
KPN2247	ISEcl10_IS3_IS407	5	92.96	100	34153	32960
KPN2254	oqxa	3	99.4	100	377588	376413
KPN2254	ISEc21_IS110_unknown	3	92.58	100	383967	382594
KPN2254	oqxa	3	99.4	100	377588	376413
KPN2254	ISKpn60_IS110_unknown	3	99.93	100	383967	382594
KPN246	oqxa	4	99.4	100	42126	43301
KPN246	IS1351_IS3_IS407	4	91.47	100	34153	32960
KPN246	oqxa	4	99.4	100	42126	43301
KPN246	ISEcl10_IS3_IS407	4	92.96	100	34153	32960
KPN349	oqxa	3	99.4	100	37001	38176
KPN349	ISEam1_IS3_IS51	3	91.1	97.72357724	31080	32280
KPN349	oqxa	3	99.4	100	37001	38176
KPN349	ISEc14_IS3_IS51	3	97.17	94.64988198	31080	32282
KPN349	oqxa	3	99.4	100	37001	38176
KPN349	ISEc15_IS3_IS51	3	80.96	100.3252033	31080	32309
KPN349	oqxa	3	99.4	100	37001	38176
KPN349	ISEc24_IS3_IS51	3	80.97	99.10569106	31094	32309
KPN438	oqxa	3	99.32	100	436804	435629
KPN438	ISEam1_IS3_IS51	3	91.1	97.72357724	442724	441524
KPN438	oqxa	3	99.32	100	436804	435629
KPN438	ISEc14_IS3_IS51	3	97.17	94.64988198	442724	441522
KPN438	oqxa	3	99.32	100	436804	435629
KPN438	ISEc15_IS3_IS51	3	80.96	100.3252033	442724	441495
KPN438	oqxa	3	99.32	100	436804	435629
KPN438	ISEc24_IS3_IS51	3	80.97	99.10569106	442710	441495
KPN488	oqxa	1	99.4	100	37001	38176
KPN488	ISEam1_IS3_IS51	1	91.1	97.72357724	31080	32280
KPN488	oqxa	1	99.4	100	37001	38176
KPN488	ISEc14_IS3_IS51	1	97.17	94.64988198	31080	32282
KPN488	oqxa	1	99.4	100	37001	38176
KPN488	ISEc15_IS3_IS51	1	80.96	100.3252033	31080	32309
KPN488	oqxa	1	99.4	100	37001	38176
KPN488	ISEc24_IS3_IS51	1	80.97	99.10569106	31094	32309
KPN490	oqxa	1	99.4	100	424864	423689
KPN490	ISEam1_IS3_IS51	1	91.1	97.72357724	430785	429585
KPN490	oqxa	1	99.4	100	424864	423689
KPN490	ISEc14_IS3_IS51	1	97.17	94.64988198	430785	429583
KPN490	oqxa	1	99.4	100	424864	423689
KPN490	ISEc15_IS3_IS51	1	80.96	100.3252033	430785	429556
KPN490	oqxa	1	99.4	100	424864	423689
KPN490	ISEc24_IS3_IS51	1	80.97	99.10569106	430771	429556
KPN500	oqxa	21	99.4	100	58689	57514
KPN500	ISEam1_IS3_IS51	21	91.1	97.72357724	64610	63410
KPN500	oqxa	21	99.4	100	58689	57514
KPN500	ISEc14_IS3_IS51	21	97.17	94.64988198	64610	63408
KPN500	oqxa	21	99.4	100	58689	57514
KPN500	ISEc15_IS3_IS51	21	80.96	100.3252033	64610	63381
KPN500	oqxa	21	99.4	100	58689	57514
KPN500	ISEc24_IS3_IS51	21	80.97	99.10569106	64596	63381
KPN512	oqxa	2	99.4	100	37001	38176
KPN512	ISEam1_IS3_IS51	2	91.1	97.72357724	31080	32280
KPN512	oqxa	2	99.4	100	37001	38176
KPN512	ISEc14_IS3_IS51	2	97.17	94.64988198	31080	32282
KPN512	oqxa	2	99.4	100	37001	38176
KPN512	ISEc15_IS3_IS51	2	80.96	100.3252033	31080	32309
KPN512	oqxa	2	99.4	100	37001	38176
KPN512	ISEc24_IS3_IS51	2	80.97	99.10569106	31094	32309
KPN539	oqxa	2	99.4	100	424864	423689
KPN539	ISEam1_IS3_IS51	2	91.1	97.72357724	430785	429585
KPN539	oqxa	2	99.4	100	424864	423689
KPN539	ISEc14_IS3_IS51	2	97.17	94.64988198	430785	429583
KPN539	oqxa	2	99.4	100	424864	423689
KPN539	ISEc15_IS3_IS51	2	80.96	100.3252033	430785	429556
KPN539	oqxa	2	99.4	100	424864	423689
KPN539	ISEc24_IS3_IS51	2	80.97	99.10569106	430771	429556
KPN551	oqxa	6	99.49	100	12630	13805
KPN551	IS1351_IS3_IS407	6	92.21	100	4656	3450
KPN551	oqxa	6	99.49	100	12630	13805
KPN551	ISEcl10_IS3_IS407	6	93.79	100	4656	3450
KPN553	oqxa	2	99.4	100	37001	38176
KPN553	ISEam1_IS3_IS51	2	91.1	97.72357724	31080	32280
KPN553	oqxa	2	99.4	100	37001	38176
KPN553	ISEc14_IS3_IS51	2	97.17	94.64988198	31080	32282
KPN553	oqxa	2	99.4	100	37001	38176
KPN553	ISEc15_IS3_IS51	2	80.96	100.3252033	31080	32309
KPN553	oqxa	2	99.4	100	37001	38176
KPN553	ISEc24_IS3_IS51	2	80.97	99.10569106	31094	32309
KPN752	oqxa	4	99.4	100	317980	316805
KPN752	IS1351_IS3_IS407	4	91.47	100	325953	327146
KPN752	oqxa	4	99.4	100	317980	316805
KPN752	ISEcl10_IS3_IS407	4	92.96	100	325953	327146
KP_NORM_BLD_112587	oqxa	NODE_16_length_118497_cov_14.705069	99.4	100	37159	38334
KP_NORM_BLD_112587	ISEam1_IS3_IS51	NODE_16_length_118497_cov_14.705069	90.77	98.61788618	31238	32449
KP_NORM_BLD_112587	oqxa	NODE_16_length_118497_cov_14.705069	99.4	100	37159	38334
KP_NORM_BLD_112587	ISEc14_IS3_IS51	NODE_16_length_118497_cov_14.705069	96.86	95.35798584	31238	32449
KP_NORM_BLD_112587	oqxa	NODE_16_length_118497_cov_14.705069	99.4	100	37159	38334
KP_NORM_BLD_112587	ISEc15_IS3_IS51	NODE_16_length_118497_cov_14.705069	80.88	100.3252033	31238	32467
KP_NORM_BLD_112587	oqxa	NODE_16_length_118497_cov_14.705069	99.4	100	37159	38334
KP_NORM_BLD_112587	ISEc24_IS3_IS51	NODE_16_length_118497_cov_14.705069	80.92	99.26829268	31252	32467
KP_NORM_BLD_112590	oqxa	NODE_3_length_348949_cov_14.205128	99.06	100	305044	303869
KP_NORM_BLD_112590	IS1400_IS3_IS407	NODE_3_length_348949_cov_14.205128	83.72	98.75724938	310367	311556
KP_NORM_BLD_112596	oqxa	NODE_2_length_452456_cov_14.063918	99.23	100	35890	37065
KP_NORM_BLD_112596	ISEch12_IS3_IS407	NODE_2_length_452456_cov_14.063918	88.69	100	27299	28508
KP_NORM_BLD_112596	oqxa	NODE_2_length_452456_cov_14.063918	99.23	100	35890	37065
KP_NORM_BLD_112596	ISKpn54_IS3_IS407	NODE_2_length_452456_cov_14.063918	98.43	100	27299	28508
KP_NORM_BLD_112914	oqxa	NODE_3_length_338660_cov_17.038516	99.4	100	6215	7390
KP_NORM_BLD_112914	IS1230B_IS3_IS3	NODE_3_length_338660_cov_17.038516	95.8	101.2841091	1941	3199
