"Genome ID","Genome Name","Version","Kleborate version","strain","species","species_match","contig_count","N50","largest_contig","total_size","ambiguous_bases","QC_warnings","ST","virulence_score","resistance_score","num_resistance_classes","num_resistance_genes","Yersiniabactin","YbST","Colibactin","CbST","Aerobactin","AbST","Salmochelin","SmST","RmpADC","RmST","rmpA2","wzi","K_locus","K_type","K_locus_problems","K_locus_confidence","K_locus_identity","K_locus_missing_genes","O_locus","O_type","O_locus_problems","O_locus_confidence","O_locus_identity","O_locus_missing_genes","AGly_acquired","Col_acquired","Fcyn_acquired","Flq_acquired","Gly_acquired","MLS_acquired","Phe_acquired","Rif_acquired","Sul_acquired","Tet_acquired","Tgc_acquired","Tmt_acquired","Bla_acquired","Bla_inhR_acquired","Bla_ESBL_acquired","Bla_ESBL_inhR_acquired","Bla_Carb_acquired","Bla_chr","SHV_mutations","Omp_mutations","Col_mutations","Flq_mutations","truncated_resistance_hits","spurious_resistance_hits","Chr_ST","gapA","infB","mdh","pgi","phoE","rpoB","tonB","ybtS","ybtX","ybtQ","ybtP","ybtA","irp2","irp1","ybtU","ybtT","ybtE","fyuA","clbA","clbB","clbC","clbD","clbE","clbF","clbG","clbH","clbI","clbL","clbM","clbN","clbO","clbP","clbQ","iucA","iucB","iucC","iucD","iutA","iroB","iroC","iroD","iroN","rmpA","rmpD","rmpC","spurious_virulence_hits"
"657064157ece9409ec309496","SAMEA113939827","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","55","302254","458261","5457046","yes (911)","ambiguous_bases","ST489","0","1","4","4","-","0","-","0","-","0","-","0","-","0","-","wzi171","KL53","K53","?-","Good","98.38%","KL53_17_manC,KL53_18_manB","O3/O3a","O3/O3a","?-","Good","95.93%","O3/O3a_01_manC,O3/O3a_02_manB","ant(2'')-Ia","-","-","-","-","-","-","-","sul1*","-","-","-","OXA-2","-","SHV-18","-","-","OKP-B-6^","238A;240K","-","-","-","-","aadA6*","ST489","18","22","26","71","98","52","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"657064157ece946e23309497","SAMEA113939828","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","66","191751","405394","5457758","yes (794)","ambiguous_bases","ST489","0","1","5","4","-","0","-","0","-","0","-","0","-","0","-","wzi171","KL53","K53","?-","Good","98.38%","KL53_07_wbaP,KL53_17_manC,KL53_18_manB","O3/O3a","O3/O3a","?-","Good","95.97%","O3/O3a_01_manC,O3/O3a_02_manB","ant(2'')-Ia","-","-","-","-","-","-","-","sul1*","-","-","-","OXA-2","-","SHV-18","-","-","OKP-B-6^","238A;240K","-","MgrB-49%","-","-","aadA6*","ST489","18","22","26","71","98","52","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"657064157ece94fe34309498","SAMEA113939829","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","57","232090","507251","5454898","yes (920)","ambiguous_bases","ST489","0","1","5","4","-","0","-","0","-","0","-","0","-","0","-","wzi171","KL53","K53","?-+","Good","98.38%","KL53_07_wbaP,KL53_17_manC,KL53_18_manB","O3/O3a","O3/O3a","?-","Good","95.97%","O3/O3a_01_manC,O3/O3a_02_manB","ant(2'')-Ia","-","-","-","-","-","-","-","sul1*","-","-","-","OXA-2","-","SHV-18","-","-","OKP-B-6^","238A;240K","-","MgrB-49%","-","-","aadA6*","ST489","18","22","26","71","98","52","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"657064157ece9499a4309499","SAMEA113939830","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","64","188580","561710","5459739","yes (792)","ambiguous_bases","ST489","0","1","5","4","-","0","-","0","-","0","-","0","-","0","-","wzi171","KL53","K53","?-","Good","98.38%","KL53_07_wbaP,KL53_17_manC,KL53_18_manB","O3/O3a","O3/O3a","?-","Good","96.00%","O3/O3a_01_manC,O3/O3a_02_manB","ant(2'')-Ia","-","-","-","-","-","-","-","sul1*","-","-","-","OXA-2","-","SHV-18","-","-","OKP-B-6^","238A;240K","-","MgrB-49%","-","-","aadA6*","ST489","18","22","26","71","98","52","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"657064157ece947b3930949b","SAMEA113939832","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","59","227299","458323","5459074","yes (711)","ambiguous_bases","ST489","0","1","4","4","-","0","-","0","-","0","-","0","-","0","-","wzi171","KL53","K53","?-","Good","98.38%","KL53_07_wbaP,KL53_17_manC,KL53_18_manB","O3/O3a","O3/O3a","?-","Good","95.97%","O3/O3a_01_manC,O3/O3a_02_manB","ant(2'')-Ia","-","-","-","-","-","-","-","sul1*","-","-","-","OXA-2","-","SHV-18","-","-","OKP-B-6^","238A;240K","-","-","-","-","aadA6*","ST489","18","22","26","71","98","52","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"657064157ece94240d30949a","SAMEA113939831","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","71","231620","329962","5451589","yes (906)","ambiguous_bases","ST489","0","1","5","4","-","0","-","0","-","0","-","0","-","0","-","wzi171","KL53","K53","?-","Good","98.38%","KL53_07_wbaP,KL53_17_manC,KL53_18_manB","O3/O3a","O3/O3a","?-","Good","95.96%","O3/O3a_01_manC,O3/O3a_02_manB","ant(2'')-Ia","-","-","-","-","-","-","-","sul1*","-","-","-","OXA-2","-","SHV-18","-","-","OKP-B-6^","238A;240K","-","MgrB-49%","-","-","aadA6*","ST489","18","22","26","71","98","52","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"657064157ece944bec30949c","SAMEA113939985","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","71","364352","902347","5455900","yes (325)","ambiguous_bases","ST489","0","1","4","4","-","0","-","0","-","0","-","0","-","0","-","wzi171","KL53","K53","?-","Good","98.38%","KL53_07_wbaP,KL53_17_manC,KL53_18_manB","O3/O3a","O3/O3a","?-","Good","95.95%","O3/O3a_01_manC,O3/O3a_02_manB","ant(2'')-Ia","-","-","-","-","-","-","-","sul1*","-","-","-","OXA-2","-","SHV-18","-","-","OKP-B-6^","238A;240K","-","-","-","-","aadA6*","ST489","18","22","26","71","98","52","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"657064157ece94322230949d","SAMEA113939986","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","71","285741","670238","5416099","yes (308)","ambiguous_bases","ST489","0","1","4","4","-","0","-","0","-","0","-","0","-","0","-","wzi171","unknown (KL53)","unknown (K53)","?-","None","97.84%","KL53_01_galF,KL53_02_cpsACP,KL53_17_manC,KL53_18_manB","O3/O3a","O3/O3a","?-","Good","95.97%","O3/O3a_01_manC,O3/O3a_02_manB,O3/O3a_08_wbdC","ant(2'')-Ia","-","-","-","-","-","-","-","sul1*","-","-","-","OXA-2","-","SHV-18","-","-","OKP-B-6^","238A;240K","-","-","-","-","aadA6*","ST489","18","22","26","71","98","52","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"657064157ece94cf5030949e","SAMEA113939987","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","72","267450","404609","5451818","yes (297)","ambiguous_bases","ST489","0","1","4","4","-","0","-","0","-","0","-","0","-","0","-","wzi171","KL53","K53","?-","Good","98.39%","KL53_07_wbaP,KL53_17_manC,KL53_18_manB","O3/O3a","O3/O3a","?-","Good","95.97%","O3/O3a_01_manC,O3/O3a_02_manB","ant(2'')-Ia","-","-","-","-","-","-","-","sul1*","-","-","-","OXA-2","-","SHV-18","-","-","OKP-B-6^","238A;240K","-","-","-","-","aadA6*","ST489","18","22","26","71","98","52","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"657064157ece94e01530949f","SAMEA113939988","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","71","270053","400904","5456779","yes (302)","ambiguous_bases","ST489","0","1","5","4","-","0","-","0","-","0","-","0","-","0","-","wzi171","KL53","K53","?-","Good","98.38%","KL53_07_wbaP,KL53_17_manC,KL53_18_manB","O3/O3a","O3/O3a","?-","Good","95.95%","O3/O3a_01_manC,O3/O3a_02_manB,O3/O3a_08_wbdC","ant(2'')-Ia","-","-","-","-","-","-","-","sul1*","-","-","-","OXA-2","-","SHV-18","-","-","OKP-B-6^","238A;240K","-","MgrB-0%","-","-","aadA6*","ST489","18","22","26","71","98","52","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"657064157ece94aed53094a0","SAMEA113939920","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","77","211811","386843","5458664","yes (420)","ambiguous_bases","ST489","0","1","4","4","-","0","-","0","-","0","-","0","-","0","-","wzi171","KL53","K53","?-","Good","98.38%","KL53_07_wbaP,KL53_17_manC,KL53_18_manB","O3/O3a","O3/O3a","?-","Good","95.94%","O3/O3a_01_manC,O3/O3a_02_manB","ant(2'')-Ia","-","-","-","-","-","-","-","sul1*","-","-","-","OXA-2","-","SHV-18","-","-","OKP-B-6^","238A;240K","-","-","-","-","aadA6*","ST489","18","22","26","71","98","52","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"657064157ece94177b3094a1","SAMEA113939833","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","57","302327","458241","5458019","yes (817)","ambiguous_bases","ST489","0","1","4","4","-","0","-","0","-","0","-","0","-","0","-","wzi171","KL53","K53","?-","Good","98.38%","KL53_04_wza,KL53_17_manC,KL53_18_manB","O3/O3a","O3/O3a","?-","Good","95.94%","O3/O3a_01_manC,O3/O3a_02_manB","ant(2'')-Ia","-","-","-","-","-","-","-","sul1*","-","-","-","OXA-2","-","SHV-18","-","-","OKP-B-6^","238A;240K","-","-","-","-","aadA6*","ST489","18","22","26","71","98","52","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"657064157ece9472b43094a2","SAMEA113939834","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","56","362750","505990","5457323","yes (1013)","ambiguous_bases","ST489","0","1","4","4","-","0","-","0","-","0","-","0","-","0","-","wzi171","unknown (KL53)","unknown (K53)","?-","None","98.39%","KL53_06_wzc,KL53_07_wbaP,KL53_17_manC,KL53_18_manB","O3/O3a","O3/O3a","?-","Good","95.98%","O3/O3a_01_manC,O3/O3a_02_manB","ant(2'')-Ia","-","-","-","-","-","-","-","sul1*","-","-","-","OXA-2","-","SHV-18","-","-","OKP-B-6^","238A;240K","OmpK36-11%","-","-","-","-","ST489","18","22","26","71","98","52","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"657064157ece94b5423094a3","SAMEA113939835","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","45","314647","633608","5458018","yes (711)","ambiguous_bases","ST489","0","1","4","4","-","0","-","0","-","0","-","0","-","0","-","wzi171","KL53","K53","?-","Good","98.38%","KL53_07_wbaP,KL53_17_manC,KL53_18_manB","O3/O3a","O3/O3a","?-","Good","95.97%","O3/O3a_01_manC,O3/O3a_02_manB","ant(2'')-Ia","-","-","-","-","-","-","-","sul1*","-","-","-","OXA-2","-","SHV-18","-","-","OKP-B-6^","238A;240K","OmpK36-11%","-","-","-","-","ST489","18","22","26","71","98","52","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"657064157ece941b613094a4","SAMEA113939836","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","50","302327","458053","5458522","yes (937)","ambiguous_bases","ST489","0","1","4","4","-","0","-","0","-","0","-","0","-","0","-","wzi171","KL53","K53","?-","Good","98.38%","KL53_06_wzc,KL53_17_manC,KL53_18_manB","O3/O3a","O3/O3a","?-","Good","95.98%","O3/O3a_01_manC,O3/O3a_02_manB","ant(2'')-Ia","-","-","-","-","-","-","-","sul1*","-","-","-","OXA-2","-","SHV-18","-","-","OKP-B-6^","238A;240K","-","-","-","-","-","ST489","18","22","26","71","98","52","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"657064157ece94464a3094a5","SAMEA113939837","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","50","302326","507251","5459415","yes (792)","ambiguous_bases","ST489","0","1","4","4","-","0","-","0","-","0","-","0","-","0","-","wzi171","KL53","K53","?-","Good","98.38%","KL53_17_manC,KL53_18_manB","O3/O3a","O3/O3a","?-","Good","95.98%","O3/O3a_01_manC,O3/O3a_02_manB","ant(2'')-Ia","-","-","-","-","-","-","-","sul1*","-","-","-","OXA-2","-","SHV-18","-","-","OKP-B-6^","238A;240K","OmpK36-8%","-","-","-","-","ST489","18","22","26","71","98","52","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"657064157ece943ae83094a6","SAMEA113939838","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","64","250497","585345","5450048","yes (869)","ambiguous_bases","ST489","0","1","4","4","-","0","-","0","-","0","-","0","-","0","-","wzi171","KL53","K53","?-","Good","98.38%","KL53_17_manC,KL53_18_manB","O3/O3a","O3/O3a","?-","Good","95.88%","O3/O3a_01_manC,O3/O3a_02_manB","ant(2'')-Ia","-","-","-","-","-","-","-","sul1*","-","-","-","OXA-2","-","SHV-18","-","-","OKP-B-6^","238A;240K","-","-","-","-","aadA6*","ST489","18","22","26","71","98","52","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"657064157ece943c363094a7","SAMEA113939839","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","68","235647","632329","5451532","yes (958)","ambiguous_bases","ST489","0","1","4","4","-","0","-","0","-","0","-","0","-","0","-","wzi171","KL53","K53","?-","Good","98.38%","KL53_17_manC,KL53_18_manB","O3/O3a","O3/O3a","?-","Good","95.93%","O3/O3a_01_manC,O3/O3a_02_manB","ant(2'')-Ia","-","-","-","-","-","-","-","sul1*","-","-","-","OXA-2","-","SHV-18","-","-","OKP-B-6^","238A;240K","-","-","-","-","aadA6*","ST489","18","22","26","71","98","52","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"657064157ece9462a93094a8","SAMEA113939547","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","61","211375","521578","5456416","yes (911)","ambiguous_bases","ST489","0","1","4","4","-","0","-","0","-","0","-","0","-","0","-","wzi171","KL53","K53","?-","Good","98.39%","KL53_17_manC,KL53_18_manB","O3/O3a","O3/O3a","?-","Good","95.94%","O3/O3a_01_manC,O3/O3a_02_manB","ant(2'')-Ia","-","-","-","-","-","-","-","sul1*","-","-","-","OXA-2","-","SHV-18","-","-","OKP-B-6^","238A;240K","-","-","-","-","aadA6*","ST489","18","22","26","71","98","52","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"657064157ece94c2673094a9","SAMEA113939792","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","55","302327","507694","5456807","yes (977)","ambiguous_bases","ST489","0","1","4","4","-","0","-","0","-","0","-","0","-","0","-","wzi171","KL53","K53","?-","Good","98.39%","KL53_17_manC,KL53_18_manB","O3/O3a","O3/O3a","?-","Good","95.94%","O3/O3a_01_manC,O3/O3a_02_manB","ant(2'')-Ia","-","-","-","-","-","-","-","sul1*","-","-","-","OXA-2","-","SHV-18","-","-","OKP-B-6^","238A;240K","-","-","-","-","aadA6*","ST489","18","22","26","71","98","52","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"657064157ece945dfb3094aa","SAMEA113939794","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","57","289593","512591","5458166","yes (940)","ambiguous_bases","ST489","0","1","4","4","-","0","-","0","-","0","-","0","-","0","-","wzi171","KL53","K53","?-","Good","98.37%","KL53_10_wzy,KL53_17_manC,KL53_18_manB","O3/O3a","O3/O3a","?-","Good","95.93%","O3/O3a_01_manC,O3/O3a_02_manB","ant(2'')-Ia","-","-","-","-","-","-","-","sul1*","-","-","-","OXA-2","-","SHV-18","-","-","OKP-B-6^","238A;240K","-","-","-","-","aadA6*","ST489","18","22","26","71","98","52","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"657064157ece94a9343094ab","SAMEA113939795","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","56","302327","677762","5454766","yes (1014)","ambiguous_bases","ST489","0","1","4","4","-","0","-","0","-","0","-","0","-","0","-","wzi171","KL53","K53","?-","Good","98.38%","KL53_17_manC,KL53_18_manB","O3/O3a","O3/O3a","?-","Good","95.93%","O3/O3a_01_manC,O3/O3a_02_manB","ant(2'')-Ia","-","-","-","-","-","-","-","sul1*","-","-","-","OXA-2","-","SHV-18","-","-","OKP-B-6^","238A;240K","-","-","-","-","aadA6*","ST489","18","22","26","71","98","52","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"657064157ece94523e3094ac","SAMEA113939796","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","97","151341","363127","5442098","yes (1329)","ambiguous_bases","ST489","0","1","4","4","-","0","-","0","-","0","-","0","-","0","-","wzi171","KL53","K53","?-+","Good","98.38%","KL53_10_wzy,KL53_17_manC,KL53_18_manB","O3/O3a","O3/O3a","?-","Good","95.94%","O3/O3a_01_manC,O3/O3a_02_manB","ant(2'')-Ia","-","-","-","-","-","-","-","sul1*","-","-","-","OXA-2","-","SHV-18","-","-","OKP-B-6^","238A;240K","-","-","-","-","aadA6*","ST489","18","22","26","71","98","52","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"657064157ece943b1e3094ad","SAMEA113939797","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","61","211759","377812","5456921","yes (870)","ambiguous_bases","ST489","0","1","4","4","-","0","-","0","-","0","-","0","-","0","-","wzi171","KL53","K53","?-","Good","98.39%","KL53_17_manC,KL53_18_manB","O3/O3a","O3/O3a","?-","Good","95.94%","O3/O3a_01_manC,O3/O3a_02_manB","ant(2'')-Ia","-","-","-","-","-","-","-","sul1*","-","-","-","OXA-2","-","SHV-18","-","-","OKP-B-6^","238A;240K","-","-","-","-","aadA6*","ST489","18","22","26","71","98","52","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"657064157ece945e9d3094ae","SAMEA113939798","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","61","211672","427040","5455104","yes (967)","ambiguous_bases","ST489","0","1","4","4","-","0","-","0","-","0","-","0","-","0","-","wzi171","KL53","K53","?-","Good","98.39%","KL53_17_manC,KL53_18_manB","O3/O3a","O3/O3a","?-","Good","95.93%","O3/O3a_01_manC,O3/O3a_02_manB","ant(2'')-Ia","-","-","-","-","-","-","-","sul1*","-","-","-","OXA-2","-","SHV-18","-","-","OKP-B-6^","238A;240K","-","-","-","-","aadA6*","ST489","18","22","26","71","98","52","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"657064157ece945d183094af","SAMEA113939799","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","63","189641","655707","5454024","yes (877)","ambiguous_bases","ST489","0","1","4","4","-","0","-","0","-","0","-","0","-","0","-","wzi171","KL53","K53","?-+","Good","98.40%","KL53_17_manC,KL53_18_manB","unknown (O3/O3a)","unknown (O3/O3a)","?-","Low","95.84%","O3/O3a_01_manC,O3/O3a_02_manB","ant(2'')-Ia","-","-","-","-","-","-","-","sul1*","-","-","-","OXA-2","-","SHV-18","-","-","OKP-B-6^","238A;240K","-","-","-","-","aadA6*","ST489","18","22","26","71","98","52","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"657064157ece946b343094b1","SAMEA113939918","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","67","302327","540448","5453701","yes (918)","ambiguous_bases","ST489","0","1","4","4","-","0","-","0","-","0","-","0","-","0","-","wzi171","KL53","K53","?-","Good","98.38%","KL53_17_manC,KL53_18_manB","O3/O3a","O3/O3a","?-","Good","95.91%","O3/O3a_01_manC,O3/O3a_02_manB","ant(2'')-Ia","-","-","-","-","-","-","-","sul1*","-","-","-","OXA-2","-","SHV-18","-","-","OKP-B-6^","238A;240K","-","-","-","-","aadA6*","ST489","18","22","26","71","98","52","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"657064157ece9450c93094b0","SAMEA113939814","v2.3.3","v2.3.0","","Klebsiella quasipneumoniae subsp. similipneumoniae","strong","245","78308","215288","5586782","yes (1781)","ambiguous_bases","ST489","0","2","7","8","-","0","-","0","-","0","-","0","-","0","-","wzi171","KL53","K53","?-+","Good","98.39%","KL53_17_manC,KL53_18_manB","O3/O3a","O3/O3a","?-","Good","95.91%","O3/O3a_01_manC,O3/O3a_02_manB","aac(6')-Ib4^;ant(2'')-Ia","-","-","qnrS1","-","-","-","-","sul1*","-","-","dfrA14.v2*","OXA-2","-","SHV-18","-","VIM-1","OKP-B-6^","238A;240K","-","-","-","-","aadA6*","ST489","18","22","26","71","98","52","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
